jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
0.011889472,0.230210146,0.024964552,-0.037641574,-0.16241926,-0.042012956,-0.016991239,0.034262946,0.046506427,0.121208292,-0.042369438,0.02148614
0.006250903,0.218393591,0.023916022,-0.040689802,-0.134392571,-0.05693663,-0.019198115,0.040869607,0.066755308,0.11659684,-0.026436959,0.021461622
0.00673706,0.194348645,0.020037395,-0.022383038,-0.114675408,-0.059895558,-0.015536138,0.06328931,0.051796294,0.092832466,-0.012651938,-0.032927471
0.000529389,0.229182126,0.013851903,-0.04403894,-0.092907481,-0.06990612,-0.020083273,0.076623832,0.059806531,0.110578908,-0.056530673,-0.009405564
-0.018111885,0.198542671,0.026295319,-0.033556941,-0.074170599,-0.062707855,-0.016171469,0.031226803,0.056872388,0.083833334,-0.040225519,-0.005981356
-0.004395598,0.105684984,0.037948786,-0.02445716,-0.034843126,-0.028729829,-0.008851996,0.105584777,0.012224691,0.107243092,0.022165899,-0.067077496
-0.00401122,0.083853637,0.061761643,-0.031435086,-0.055783482,-0.039874095,-0.009511481,0.105507819,0.015833256,0.124240352,0.020332831,-0.064652552
-0.006319306,0.08401494,0.061842618,-0.045214826,-0.061882731,-0.03222698,-0.003421056,0.075954304,0.009011414,0.105741978,0.048722185,-0.068950707
-0.006620049,0.091735436,0.000444606,-0.014555178,-0.089429744,-0.03093869,-0.001413915,0.08269328,-0.017484034,0.100404823,0.070473029,-0.069825185
-0.010837027,0.096166726,0.049218318,-0.098611273,-0.077820204,-0.024970431,-0.002110302,0.092662665,-0.010112347,0.113373939,0.08027603,-0.079349147
-0.013915167,0.098564608,0.012989561,-0.063322847,-0.069558658,-0.02500693,-0.004394097,0.087621805,0.026860964,0.085368403,0.071821574,-0.083264242
-0.007002359,0.084499152,0.059487574,-0.064531064,-0.07236028,-0.029391995,-0.002346444,0.093006954,-0.013853777,0.078147346,0.068881133,-0.057432891
-0.010758926,0.089092379,0.088226641,-0.088099892,-0.059439934,-0.041386446,-0.006753328,0.066174941,0.055741338,0.065347953,0.062309851,-0.069373066
-0.011671574,0.094172602,0.06680338,-0.067712796,-0.064749658,-0.043157836,-0.011487039,0.060906687,0.053074627,0.103273812,0.075403801,-0.071697914
-0.015424126,0.100584476,0.056160204,-0.036366569,-0.064980632,-0.033610558,-0.002728286,0.074363347,0.03811089,0.11703896,0.070536414,-0.066810949
-0.012280802,0.067816487,0.04613917,-0.043127548,-0.055378341,-0.032468408,0.000544228,0.062098414,0.032770248,0.094626528,0.072592358,-0.071484665
-0.008537935,0.063162036,0.046141601,-0.031504853,-0.055700404,-0.038188892,-0.006500544,0.06259814,0.024803731,0.090815046,0.055288274,-0.049399922
-0.015351791,0.077020106,0.056863618,-0.04147016,-0.065754174,-0.040063635,-0.00918892,0.060858584,0.05365642,0.058441085,0.062608774,-0.045123522
-0.024116355,0.084593632,0.031519421,-0.030582522,-0.086478571,-0.041777908,-0.010645282,0.044620441,0.063271352,0.111561284,0.064317515,-0.089159414
-0.012210478,0.096995609,0.007630618,-0.038808003,-0.093152525,-0.050938743,-0.006481161,0.050721122,0.029112156,0.128237659,0.076186669,-0.107207605
-0.034402866,0.158185957,0.02085123,-0.038301698,-0.068484645,-0.04073271,-0.009344627,0.05916291,-0.00954211,0.120207519,0.078283525,-0.100567966
-0.037682484,0.185399934,0.010147277,-0.037219972,-0.052803852,-0.030860796,-0.007433091,0.043467651,-0.010479122,0.103704615,0.110774737,-0.076228405
-0.03817408,0.179531168,0.007941997,-0.038041869,-0.045389725,-0.017477968,-0.004002124,0.047847869,-0.008535168,0.102245246,0.112227682,-0.08757146
-0.042039372,0.175923149,0.003221683,-0.035906363,-0.040709383,-0.009051263,-0.008328809,0.063541172,-0.017226972,0.109009696,0.093391544,-0.088039001
-0.051161358,0.186006206,0.010528225,-0.024766414,-0.051012174,0.003442234,-0.008436943,0.056819835,-0.011135767,0.113206781,0.063970982,-0.097800852
-0.061376513,0.202852594,0.050604858,-0.041427131,-0.076363105,0.007208532,-0.010060839,0.065204787,-0.00063865,0.108886978,0.041142357,-0.083964402
-0.065641789,0.178919724,0.076282035,-0.034172202,-0.089590599,-0.001025249,-0.021517318,0.062109213,0.03030406,0.097639441,0.063021647,-0.077914654
-0.06217141,0.195692382,0.073175109,-0.051121357,-0.067802592,-0.010654805,-0.012163951,0.067732041,0.012454558,0.065640017,0.087238623,-0.086727038
-0.071213647,0.19206526,0.053123325,-0.046733094,-0.063392344,-0.022908825,-0.011326331,0.07103673,0.022356148,0.062876039,0.086195381,-0.090028852
-0.095610452,0.176039056,0.040124318,-0.052796696,-0.059777243,-0.019245131,-0.017097551,0.075318848,0.03588365,0.067083222,0.076138534,-0.092411236
-0.1026818,0.182990735,0.034224015,-0.04241742,-0.072953597,-0.00948915,-0.009003803,0.090970824,0.008323866,0.089020482,0.069950519,-0.059895462
-0.124919245,0.192023949,0.028075381,-0.050293577,-0.086267148,-0.010697323,-0.011099656,0.090519416,0.005719117,0.108413443,0.058599231,-0.058651406
-0.131937351,0.176798296,0.010326119,-0.043982547,-0.082314418,-0.025924262,-0.016981682,0.092202143,0.01612263,0.107324705,0.044482547,-0.044829152
-0.128634897,0.160742828,-0.006855195,-0.03948836,-0.07927817,-0.022722892,-0.016459372,0.089793154,0.032579162,0.114168502,0.071359878,-0.054754713
-0.126924111,0.121437995,-0.013402772,-0.047614853,-0.088363805,-0.012424119,-0.010305299,0.091725324,0.027249523,0.109783415,0.070488001,-0.079225401
-0.114606909,0.11284511,-0.005638258,-0.049469218,-0.113190016,-0.012350664,-0.009769903,0.097586158,-0.017275693,0.093027707,0.083856428,-0.074347012
-0.0130722,0.073232875,0.035055617,-0.025157103,-0.052419983,-0.053148609,4.47E-05,0.056513851,-0.048546048,0.092718022,0.065117056,-0.061220988
-0.009374308,0.064400659,0.043335893,-0.047652202,-0.043002111,-0.046174364,-0.003422385,0.050339524,-0.033457295,0.061165082,0.067001907,-0.03402164
-0.014589531,0.059001806,0.057055663,-0.047714449,-0.046205127,-0.045592911,-0.004459853,0.054297075,-0.038138322,0.039770062,0.071892881,-0.052947947
-0.028707628,0.079482805,0.055683349,-0.02968473,-0.044307477,-0.059606038,-0.013581092,0.062838623,-0.050837564,0.073009915,0.084891977,-0.082681039
-0.022103092,0.038833585,0.042145497,-0.042013167,-0.041078145,-0.059595515,-0.010673408,0.0746348,-0.064309608,0.088931263,0.076541329,-0.068067254
-0.023629441,0.154025286,0.042571436,-0.044816755,-0.034852997,-0.056697014,-0.009202532,0.064957329,-0.063871742,0.075844927,0.05371666,-0.056511525
-0.018653769,0.158795904,0.079679256,-0.074686044,-0.048094571,-0.058591583,-0.014672862,0.027037173,-0.067113946,0.049174472,0.05374856,-0.056739792
-0.021810348,0.111613644,0.098804855,-0.105645037,-0.031792832,-0.046853836,-0.010231092,0.02676432,-0.04491922,0.060256404,0.048855095,-0.034845784
-0.023796518,0.078738245,0.103419249,-0.114041634,-0.028765954,-0.054156643,-0.011725315,0.094532683,-0.075160456,0.086986034,0.047741533,-0.026461576
-0.016667525,0.067617889,0.080146385,-0.07983967,-0.026476627,-0.050714517,-0.006861249,0.038749264,-0.063096063,0.082899244,0.068238922,-0.014299559
-0.008219302,0.055880292,0.025482913,-0.021113375,-0.027445528,-0.042176103,-0.005589148,0.03452188,-0.052013122,0.062146922,0.053144717,-0.012088161
-0.007349134,0.063850914,0.021350795,-0.031496099,-0.025122369,-0.055031583,-0.003621663,0.033931106,-0.046683293,0.068528813,0.03941203,-0.014439359
-0.008236105,0.07646957,0.017937939,-0.030307975,-0.031997572,-0.041161514,-0.002508506,0.046255876,-0.036331164,0.101435033,0.029803925,-0.023858515
-0.008156446,0.075348846,0.016815451,-0.040084092,-0.023341589,-0.02770167,-0.002671978,0.053630866,-0.027615698,0.107258099,0.025182754,-0.02180489
-0.015918823,0.080019756,-0.005554367,-0.045896544,-0.006829221,-0.036740938,-0.003248263,0.062812889,0.01188254,0.07257941,0.048002692,-0.034276274
-0.01705654,0.083121276,-0.010291712,-0.049086742,-0.004400998,-0.042543189,-0.004990943,0.069578503,0.021526038,0.071536174,0.051753645,-0.024874269
-0.023613772,0.084796049,-0.023119099,-0.0252186,0.011473262,-0.063805132,-0.005543606,0.085183125,-0.032406636,0.123908798,0.064624892,-0.027043978
-0.034502091,0.08752465,-0.052856895,-0.012574687,0.010281767,-0.056800003,-0.010428873,0.090066767,-0.031312194,0.139909,0.067222048,-0.025827542
-0.014527908,0.079201706,-0.053577256,-0.031909232,-0.003104905,-0.070581583,-0.013769688,0.106963341,-0.021731829,0.123029544,0.055903198,-0.028413066
-0.013966298,0.074450981,-0.038763534,-0.066506858,-0.006640423,-0.05959475,-0.01299206,0.106302025,0.036119805,0.036422527,0.065513689,-0.031195196
-0.017830583,0.063836948,-0.016977858,-0.070006971,-0.005298153,-0.046565567,-0.006787771,0.103919756,0.047844299,0.047040959,0.057739267,-0.056478227
-0.046840052,0.077810578,-0.005751647,-0.110440454,-0.007579556,-0.03862782,-0.008825744,0.109130944,0.05624063,0.057075359,0.078141571,-0.084763159
-0.057231097,0.068403833,-0.025830772,-0.103966279,-0.000245411,-0.035510172,-0.002069677,0.090880893,0.054790617,0.062418362,0.093967384,-0.087142332
-0.049091773,0.089200439,-0.056147317,-0.058432511,-0.009096541,-0.032518489,-0.002589073,0.073935934,0.050966309,0.073954538,0.088812489,-0.048983319
-0.048084738,0.080190774,0.01140059,-0.101949443,-0.033270162,-0.026104901,-0.003394587,0.067197567,0.047013215,0.072858804,0.079296639,-0.046738219
-0.060180199,0.068733871,-0.002759357,-0.071110726,-0.044081968,-0.032662464,-0.007762711,0.073454111,0.036935654,0.071521951,0.060772586,-0.053945898
-0.0610741,0.067525694,-0.007707634,-0.066026456,-0.058087246,-0.038940568,-0.008926599,0.083200624,0.052467796,0.040635909,0.072835214,-0.084417499
-0.056217321,0.061357863,0.001946407,-0.057046445,-0.050436246,-0.034079402,-0.010184232,0.096594105,0.061176826,0.069413907,0.084658061,-0.084490797
-0.050083693,0.042887323,0.024737262,-0.053347301,-0.040073711,-0.066696849,-0.014274721,0.104867756,0.051127385,0.055559381,0.102235789,-0.102951906
-0.056346602,0.073050993,-0.014747464,-0.060361716,-0.025558774,-0.064697301,-0.00982026,0.103291917,0.040000455,0.017472413,0.111003328,-0.107519411
-0.033065935,0.141643701,-0.02016869,-0.061864149,-0.012492955,-0.061925638,-0.00710098,0.096108281,-0.003268675,-0.00957743,0.114950829,-0.112010096
-0.017733823,0.119778806,-0.00913044,-0.058451121,-0.013199271,-0.060561025,-0.01006293,0.080211489,-0.006045126,-0.007250514,0.113068963,-0.083695019
-0.025524861,0.049024281,0.009045624,-0.044200035,-0.00866386,-0.06169593,-0.008369532,0.083866294,0.00597132,0.006610279,0.097497917,-0.021948222
-0.030945609,-0.0062664,0.007562957,-0.039774819,0.005729328,-0.057547539,-0.009396424,0.08522112,0.005697315,0.028867716,0.085394302,-0.0223105
-0.008879859,0.013662804,-0.003461406,-0.043166038,0.004940752,-0.038426948,-0.002292284,0.089632397,0.006902437,0.045643347,0.066237186,-0.025521985
-0.01446864,0.013073149,0.005644481,-0.042211763,-0.010303539,-0.032212697,-0.000701694,0.077342576,0.006908293,0.041491911,0.031001588,-0.029780149
-0.03517953,-0.004627323,0.01025565,-0.0712427,-0.029223048,-0.034023571,0.001346106,0.07426986,-0.033263905,0.086237593,0.022053419,-0.029254831
-0.041953619,0.067940685,0.008344829,-0.093201662,0.004149136,-0.038161899,-0.00304603,0.04511745,-0.057521484,0.108464025,0.058183759,-0.020771158
-0.025875742,0.076773421,-0.00704811,-0.060204142,-0.008463627,-0.034904393,-0.002768631,0.038985859,-0.058481788,0.089764035,0.053731484,-0.020387748
-0.019329605,0.133866819,0.054575539,-0.107616147,-0.022858156,-0.033632912,-0.003939765,0.031080615,-0.068919569,0.076236435,0.079924309,-0.035162642
-0.041135455,0.121410144,0.049693002,-0.112912457,-0.022202665,-0.037119359,-0.007036128,0.042187799,-0.071000169,0.117990759,0.076125219,-0.040390793
-0.033016579,0.098737954,0.053368887,-0.123516674,-0.017872237,-0.025910561,-0.01048896,0.013043786,-0.06053663,0.111357912,0.035780038,-0.037119189
-0.077274996,0.089842578,0.051447078,-0.118366886,-0.022824923,-0.02284518,-0.020015157,0.012829047,-0.050515904,0.103434445,0.031025661,-0.028783287
-0.107118909,0.06706014,0.013286828,-0.085793318,-0.010343885,-0.009159385,-0.004579849,0.008446625,-0.048336188,0.098372691,0.035641246,-0.022718678
-0.091753782,0.092645404,0.006855673,-0.098009982,-0.015867644,0.00379067,-0.004634481,-0.003146411,-0.025109032,0.088142532,0.076637345,-0.029850902
-0.061386879,0.111947077,-0.004368164,-0.088713007,-0.01834637,0.008278183,-0.008104743,-0.007690907,-0.017013668,0.082429646,0.077612595,-0.052640686
-0.096215396,0.094439986,-0.001550083,-0.073029545,-0.009596978,0.00746437,-0.011347593,-0.004418462,-0.01784839,0.079024232,0.072462585,-0.018744415
-0.033504442,0.065831553,0.008239111,-0.052269216,-0.002593382,-0.013132834,-0.015053936,0.001634887,-0.013679771,0.080479798,0.051606327,-0.011798404
-0.022789888,0.054236241,-0.004292959,-0.08236815,0.009841324,-0.018716811,-0.008364088,0.010280322,-0.012265496,0.064890236,0.015860488,-0.007273515
-0.027328081,0.076662632,-0.023661829,-0.11181062,0.005566082,-0.016394159,-0.00512215,0.005336761,-0.007231328,0.0624557,-0.023919072,-0.02613166
-0.031218228,0.09907999,-0.000219965,-0.111175617,0.028979814,-0.025304078,-0.010092492,0.00245432,-0.006939608,0.055962184,-0.052755056,-0.048188197
-0.034584191,0.090996541,0.006003294,-0.106210947,0.037040132,-0.024012621,-0.012550003,-0.000279734,-0.005872142,0.076153924,-0.044835397,-0.043246608
-0.033889771,0.084899726,-0.000215674,-0.087527221,0.020637275,-0.01535484,-0.008780311,0.0017695,-0.004673193,0.076864911,-0.037923441,-0.031672517
-0.067444881,0.114023027,-0.012435573,-0.080305941,0.010593618,-0.015660053,-0.006259815,0.001468779,-0.004616805,0.058384165,-0.013024382,-0.011443523
-0.10572638,0.107989036,-0.007783204,-0.064652217,0.012486734,-0.021536664,-0.003084004,0.004441626,-0.004355173,0.037737452,-0.016369537,0.002212894
-0.082165904,0.102330421,0.005800259,-0.058358604,0.005286484,-0.021457937,-0.007834486,0.00484097,-0.017339824,0.05872502,-0.016770016,-0.015260459
-0.04138418,0.120814811,0.018099941,-0.056189834,-0.014214031,-0.025556041,-0.017516707,0.011096775,-0.028672753,0.082307897,0.000818072,-0.045615453
-0.031456215,0.090983261,0.031197553,-0.059012788,-0.033425268,-0.018803844,-0.008663502,0.005365967,-0.023412056,0.094554791,-0.032434486,-0.033887578
-0.027040202,0.039163379,0.035462937,-0.033140709,-0.031676616,-0.02546247,-0.000288534,0.001878066,-0.020724224,0.097636062,-0.019752354,-0.027210536
-0.024096877,0.033430776,0.068549047,-0.07715578,-0.019810215,-0.018013973,-0.000609353,0.001361978,-0.028317592,0.111789389,-0.010828619,-0.028491277
-0.024506099,0.037184913,0.07488227,-0.041282935,-0.025910446,-0.025773361,-0.003621977,-0.000890906,-0.014231369,0.085246808,0.002185116,-0.014392691
-0.025783084,0.079480911,0.034403865,-0.038048039,-0.029922512,-0.027348328,-0.008903327,-0.000264584,-0.01611631,0.094094595,0.004698768,-0.012787545
-0.021361447,0.097381601,-0.030810678,-0.021393338,-0.020792044,-0.021208908,-0.001832662,-0.000772681,-0.026971937,0.08469885,-0.016219937,-0.042565828
-0.021653819,0.041217689,-0.022499106,-0.032233237,-0.032923265,-0.022462029,-0.011915263,0.005096379,-0.038717374,0.09004457,-0.024999485,-0.020801785
-0.026615606,0.039253936,-0.03288685,-0.027346264,-0.037457835,-0.028994516,-0.015148501,0.027452182,-0.060156213,0.084869232,-0.04201674,-0.020311943
-0.032135424,0.037337303,-0.014975589,-0.030309737,-0.046471826,-0.030117925,-0.013295427,0.025461124,-0.049503834,0.067558255,-0.014154429,-0.031475876
-0.030669114,0.033725104,-0.003776248,-0.024888066,-0.055142528,-0.029024115,-0.013306326,0.005060125,-0.046267405,0.056701504,0.000334759,-0.030610143
-0.025025118,0.081579934,0.002408885,-0.015462415,-0.052364795,-0.035431832,-0.021124889,0.002975565,-0.043510649,0.044327661,-0.034317105,-0.020604243
-0.01826896,0.06900029,-0.050669286,-0.011235399,-0.040267174,-0.018843129,-0.011162496,0.001689766,0.002106407,0.003404643,-0.028823395,-0.018458251
-0.021858983,0.05244922,-0.035778896,-0.009351775,-0.040236448,-0.016275538,-0.00659555,-0.004295525,0.004910785,0.009491997,-0.000763728,-0.027340815
-0.024473453,0.042712917,-0.007511674,-0.008060298,-0.031044982,-0.021493976,-0.009665978,-0.002811311,0.004663303,0.015422966,0.014449048,-0.043913186
-0.018394139,0.041429929,-0.012156443,-0.005246601,-0.025422938,-0.018543621,-0.008373892,-0.001199412,-0.0009691,0.01539676,0.037502726,-0.038277537
-0.023493646,0.054561377,-0.021816086,-0.010395598,-0.036736842,-0.020613899,-0.007148808,-0.001146221,-0.004309216,0.024465518,0.017565461,-0.008393291
-0.006472562,0.039977945,0.003449235,-0.007288784,-0.046489071,-0.026859721,-0.010580605,-0.000637367,-0.00323405,0.036525356,-0.015455398,0.009354098
-0.007851141,0.039153477,0.001208431,-0.010198087,-0.045250339,-0.026514654,-0.009278558,0.002142033,-0.004135206,0.063719966,-0.013020866,-0.008826681
-0.009129049,0.037771389,0.024973161,-0.011877519,-0.025261513,-0.026341618,-0.014652523,0.000773666,-0.005043222,0.06493346,0.020410138,-0.007173847
-0.011286394,0.017411888,-0.00369618,-0.017103861,-0.024271657,-0.01823999,-0.012280834,0.002458824,-0.001781052,0.05453833,0.012092645,-0.00042438
-0.010943152,0.010017666,-0.077539947,-0.010023781,-0.04504954,-0.019332502,-0.00928589,0.005946232,-0.002965447,0.053385706,0.015031028,-0.017601005
-0.008156275,0.031604642,-0.096734608,-0.008303044,-0.046818829,-0.020964426,-0.006617005,0.005859704,-4.17E-05,0.072311105,0.019557733,0.008935433
-0.0083277,0.03392495,-0.087994726,-0.008061141,-0.034983416,-0.026432084,-0.004271591,0.018756874,-0.019442068,0.048427666,0.031830539,0.012753351
-0.014496399,0.031699572,0.019894612,-0.088681896,-0.035585154,-0.028945601,-0.006043188,0.057451562,-0.041577507,0.030509062,0.037627033,-0.001077243
-0.015931471,0.050152388,-0.025317001,-0.034645989,-0.023488535,-0.03337166,-0.010428656,0.074678196,-0.050338645,0.032594632,0.006256405,0.011344655
-5.78E-05,0.038894034,-0.054116904,-0.021313052,-0.040858291,-0.038918492,0.002173509,0.047860729,-0.035292945,0.044823694,-0.016873246,0.026547081
-0.015078641,0.038077299,-0.031340866,-0.019110011,-0.027445681,-0.045555377,-0.000685196,0.001486775,0.007425413,0.070733494,-0.024510559,0.022003649
-0.035701894,0.027850306,-0.011318893,0.00171486,-0.031935154,-0.04103355,-0.004224942,-0.002492803,0.009639359,0.087869969,-0.018182843,0.010062102
-0.026684476,0.024633298,-0.006963923,0.028338101,-0.046131431,-0.026720274,-0.002932852,-0.002930391,-0.002171467,0.111226339,-0.049868847,-0.042715618
-0.037886234,0.033919414,0.022337251,0.007918721,-0.040942907,-0.020947604,-0.000848303,-0.002452826,-0.000557095,0.130139969,-0.059797366,-0.061533197
-0.056992299,0.04122884,0.04983825,-0.040033036,-0.0466859,-0.01307983,-0.000100154,-0.000600994,0.001939117,0.112430809,-0.105749737,-0.034358495
-0.060178387,0.052053074,0.033789395,-0.04206694,-0.053425352,-0.014973906,-0.002707377,-0.00370613,0.002409306,0.109114475,-0.116447322,-0.032528449
-0.04501248,0.073611103,-0.014070901,-0.03561904,-0.046459464,-0.010961582,-0.000183168,0.000241255,0.002158552,0.10817275,-0.076653677,-0.03096055
-0.015814567,0.084749748,-0.020102152,-0.036667364,-0.034125674,-0.022633205,0.001678044,0.001772858,-0.001725365,0.114973396,-0.0348093,-0.028696112
-0.016872373,0.080714383,-0.008361734,-0.033720974,-0.037495378,-0.019837774,-0.000524615,-0.001302756,-0.001701285,0.114597308,-0.002386454,-0.030574868
-0.005000534,0.071513574,-0.014000479,-0.01642921,-0.019441319,-0.01408605,-0.000222583,-0.001763928,-0.00804434,0.096326611,0.023268191,-0.020371145
0.000568274,0.050330585,-0.008310576,-0.001815591,-0.014100289,-0.021988476,0.000905563,-0.000828709,-0.010577233,0.075318089,0.026271565,-0.017226361
-0.003572454,0.054167515,0.016804329,-0.038054989,-0.012874346,-0.022119763,-0.000212174,-0.000963741,-0.011012785,0.055028874,0.012199932,-0.022720887
-0.012198344,0.088803258,0.030356533,-0.06165401,-0.015325175,-0.019210824,-0.001181219,-0.001714744,-0.008277447,0.046636413,0.006824011,-9.25E-05
-0.020120357,0.111765467,0.038894994,-0.057345863,-0.012569427,-0.019734818,-0.000898855,-5.47E-05,-0.009375109,0.037028735,-0.01113042,-0.002640317
-0.021884794,0.119806343,-0.000414211,-0.0227767,-0.011581827,-0.019198856,0.000811493,0.001176378,-0.010510836,0.080508443,-0.021622211,-0.018762209
-0.024266885,0.0923252,-0.010848166,-0.032868487,-0.011765175,-0.02033551,0.000427905,0.001231279,-0.011383034,0.058966234,-0.015215568,-0.023123456
-0.030896161,0.078462658,0.026241489,-0.092472377,-0.008424149,-0.018358825,-7.60E-05,0.002216984,-0.009037522,0.086316555,-0.003324112,-0.037383669
-0.031643735,0.052922738,0.049099612,-0.113661797,-0.00863592,-0.018027593,-0.002144603,0.003346802,-0.010109854,0.091845553,-0.014013552,-0.02612938
-0.031223677,0.058579141,-0.002213015,-0.064624439,-0.00814363,-0.015502183,-0.001517659,0.00264302,-0.009854809,0.092872143,-0.012190608,-0.003913348
-0.041619547,0.050805972,-0.012494636,-0.053867405,-0.005607794,-0.011554441,-0.002446223,0.002593652,-0.009639191,0.085895968,-0.011034121,-0.00472532
-0.035597405,0.070610467,0.000879044,-0.066922215,-0.000791376,-0.009896008,-0.002244274,0.0025867,-0.008146681,0.07152252,-0.019491674,-0.00481773
