"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250","251","252","253","254","255","256","257","258","259","260","261","262","263","264","265","266","267","268","269","270","271","272","273","274","275","276","277","278","279","280","281","282","283","284","285","286","287","288","289","290","291","292","293","294","295","296","297","298","299","300","301","302","303","304","305","306","307","308","309","310","311","312","313","314","315","316","317","318","319","320","321","322","323","324","325","326","327","328","329","330","331","332","333","334","335","336","337","338"
"1",0,1003.48644508811,1979.39274117678,2923.85762728455,3875.87903713565,4862.73402967621,5859.95392524153,6826.55347668303,7766.44716836473,8720.89163864034,9609.06156010709,10525.5386245668,11534.7207433206,12515.6521465546,13492.1956689532,14429.186038661,15385.363774031,16321.0478062759,17324.2363231259,18312.1258301903,19293.6402252227,20298.3346750225,21155.6270409709,22099.1040180309,23071.6271896079,24051.6367286902,24381.9032358072,24921.9647349689,25173.8757762732,25406.2235088439,25756.1675948301,26185.297398377,27020.8841897601,27660.5543480083,28432.7608840865,29370.7508156761,30367.3173362885,31101.2348833762,32007.1549221388,32966.6100409919,441.389102393724,1316.80277494428,2197.03458780953,3161.26928623809,4137.01402070002,5128.73409509088,6117.30720061295,7089.17899035257,8084.32956019016,9025.92977189305,9503.37000821144,10245.5903621464,10694.6517740936,11483.2735557786,12438.0822555758,13435.6059358124,14220.9143618607,14330.0482700472,14529.2446122953,14885.7224208075,15401.3870636396,16202.4494927012,17106.7183443371,18012.1132953365,18871.3262337292,19615.56864562,20426.9667126619,21376.2994669146,22251.0328911009,23114.8442439692,24009.1847914528,9524.13421185333,10507.6104382496,11378.8904397268,12048.5530863817,12747.2299245251,13279.2335107361,13729.4719492186,14250.3251236177,15076.8137532973,16043.5395032351,16846.0199358528,17706.3600199906,18592.218842581,19584.5480614079,20566.6417654498,21565.4597367334,22556.8856609638,23494.4619062835,24469.3492195805,25170.1223948736,25935.3993240571,26931.4286736475,27786.8483616265,28772.3458949647,29768.6956158694,30743.2360187435,31731.2158043835,32695.0252619534,33664.6118802,34644.7635759729,35644.0566016398,36641.1316253038,37627.8226146071,38626.0962507067,39626.0661263921,40616.991439985,41604.6425302407,7720.16699414999,8718.09994874129,9718.25020372891,10643.3133995733,11556.4228106537,12474.2410195443,13422.3366871399,14390.867074782,15350.5413591589,16322.3648643738,17305.644616944,18292.44547935,19200.055323938,20134.6189636005,21129.2722782414,22123.2679873367,23121.0223676311,24118.549680253,25115.9255347637,26103.6496600731,27095.2319503447,28084.3895286217,29042.2812300131,30044.8926458362,31039.7443353695,32032.6156817418,33029.5165771265,33892.3222036739,34849.7419166867,35840.3768380373,36830.1529054074,37829.0791608743,38815.3159702274,39807.1214463742,40799.2214661348,41790.938766044,42784.2517555947,43774.7698321717,44764.4173613321,45759.2805771789,46755.7544914516,47749.2235978357,48747.3821270584,49747.0206530147,50746.5105785678,51744.9581602856,52667.2103858561,53387.6971378398,54242.8548745203,55089.3144786051,55903.1103027126,56717.8618331268,57516.511649874,58280.8231046502,59068.4444287899,59862.408176739,60685.8711523258,61568.3695768461,62438.2128468482,63311.9002610525,64189.2748504192,65070.1874669275,65939.5828717978,66812.434709865,67685.4375178037,68539.092473583,69383.508447399,70151.9539263954,70927.64766054,71708.8960006058,72495.5193690866,73287.1843346831,74083.1292940361,74876.3675234257,75730.0808915154,7584.52879893497,8532.73326711325,9496.77993118096,10437.7662893066,11406.7189671484,12181.2359404935,13130.277137773,14140.0317990189,14972.2933031537,15504.5328537264,16502.1868231369,16933.0601964015,17934.2748323778,18880.9848414591,19772.6763083727,20543.9501000227,20575.3109330286,21506.7080853039,22461.0600116669,23446.9295394311,24163.6769118276,24563.3242702309,25011.5486304089,25252.6465146302,25823.8472992319,26371.1759910708,27296.5610940405,28286.3547524421,29091.0087132812,30143.5614669535,31067.9906487558,32024.6460156486,33024.9165973029,34006.5459739575,34980.8982625236,35962.35789029,36961.8255572394,37956.2025774013,38662.2476687972,39198.1958328598,39849.2963391296,40825.1097216441,41751.773985514,42674.418357219,43577.4112545877,44540.1665940404,45243.819313584,45945.2772781818,46247.13183616,47026.4117407128,48028.0791834327,49011.9302015094,49987.0390988085,50897.5092842949,51689.3097744042,53321.4173328982,53771.5550229621,54236.7348293327,54708.3765533337,55194.1208719449,55639.0985348451,56148.4657118109,56558.5560439699,57056.1963255884,57552.4893466608,58010.8399397421,58526.1547176053,59056.5047298104,59627.6052255385,60183.9524687978,60750.9955242997,61328.815523891,61921.2635422051,62523.1672692095,63139.894240066,63767.9323440584,64424.1487383331,65095.3214688084,65741.8114000192,66370.0327747518,67030.4128694538,38875.1177544929,38995.986403242,38852.9281504308,39316.2809336961,39742.2637563606,40176.3235372345,40631.1877427397,41118.3715801101,41597.1128096335,42122.4817443802,42673.2110756028,43237.7480515965,43799.9082059286,44435.4851890901,44382.4320433869,44700.2620369255,45114.1552484059,45174.5007182159,45490.1981505851,45907.7352978541,46231.0486493665,46862.5308656822,47660.4573380886,48479.9831496154,49152.317452865,49703.3538599657,50488.9232010757,51420.0228718714,52299.1140136982,53191.2591867262,4236.69904342376,5159.18822099449,6099.42123785948,6885.99036843946,7758.22303291072,8704.06671769397,9560.28120160179,10395.661849231,11147.7879012561,12115.9858524013,13112.8672211374,14108.4313676434,15099.0338325769,16094.5542690427,17055.057286023,18006.6459706115,18908.8157153709,19701.1650022017,20557.1034913074,21547.3075274183,22526.2290381847,23525.7767688034,24403.2344458543,25195.3532129873,26173.9297013037,26356.0491192393,26751.8764532573,27042.7590367326,26955.5642570125,26918.1749522928,27140.7595129929,27261.7931371385,27276.6210139347,27345.5092680149,27533.1399282867,27737.2664617681,27921.9960444501,28200.9457019289,28678.4614328773,29488.1068763822,30188.1488537745,30510.0022227851,30455.928838351,30615.0324246263
"2",1003.48644508811,0,993.271863757455,1971.73777742693,2953.85497058807,3952.17940875098,4951.16828584715,5933.93204525614,6895.2630506558,7865.20127322375,8780.89931148778,9705.82832717535,10702.1442732332,11672.6881350488,12646.0082248247,13591.4459686573,14542.177534059,15467.5660165606,16475.0547631887,17467.0333144123,18445.6865669109,19449.3431449882,20298.2000883309,21234.317123388,22202.5454462643,23188.2119288783,23537.9315466652,24096.7600215389,24371.3429062317,24627.7684387135,25001.653703935,25453.9308822029,26304.5504280721,26963.41292109,27753.0682047745,28692.9534333494,29689.9235646326,30436.2128232216,31349.4452447434,32315.2963820021,1222.9359000468,1334.55486664446,1808.7618816073,2612.13132012886,3510.83839110568,4498.50627042806,5497.73079316395,6435.09604287964,7433.17407857378,8351.97010568366,8753.37747195435,9470.66556634586,9861.77010779628,10620.3739268848,11560.7218168903,12555.80630038,13320.4984008017,13400.4955050507,13575.5179165181,13914.6967051118,14417.9840070931,15211.9722818712,16112.276660375,17014.6512784515,17871.1369593453,18613.168066107,19423.6503657692,20372.8183997738,21247.7336266594,22112.2393613594,23007.4128283155,8817.54968452522,9791.62184420152,10682.2734306804,11399.8618772015,12140.2152153454,12726.8630899224,13233.8110932676,13808.736713991,14668.0760684011,15642.3962610397,16473.9030987127,17309.5439736204,18179.0207156341,19160.3636464323,20133.15474657,21133.2968385736,22124.4830573602,23046.9417541807,24016.5376198592,24693.1485971823,25436.6931029571,26430.0342859938,27276.3233386827,28256.2204178972,29249.136333874,30228.3894720901,31212.0270994997,32182.8102750793,33158.4878646646,34143.2211835379,35143.2813127651,36141.0372976389,37130.8221300572,38130.237179766,39129.3889556192,40118.7591287799,41109.1715271969,8715.90120313109,9713.45536244443,10712.9228187857,11641.2198559811,12556.4284386756,13475.0895335604,14424.2835690609,15393.5977735669,16353.56748648,17325.7307220548,18309.1174230876,19295.9315805176,20203.2711099273,21137.3165861437,22131.8278082644,23125.7275349177,24123.3450434051,25120.7253878593,26117.9439933975,27105.3784926201,28097.2115034061,29086.3208941951,30043.6894559604,31046.3869612326,32041.4375556796,33034.5371671923,34031.4310462252,34893.3027903009,35850.2794538998,36840.6171299355,37830.0708075134,38828.6953943034,39814.8451813499,40806.3580927002,41798.1672393164,42789.5841108408,43782.7833838156,44773.5837870384,45762.9045903314,46757.7008016777,47754.240590049,48747.4345633945,49745.5459837514,50745.1237144633,51744.5479184618,52742.9310927633,53665.4805800183,54384.5540458984,55238.5523705589,56083.758394872,56896.1042604976,57709.3237909413,58506.3109744853,59268.7379654216,60054.4680413982,60846.4868620759,61668.1144196379,62549.0364599179,63417.1640229008,64289.1236785103,65164.7615970023,66043.9314747295,66911.4910761146,67782.4948025258,68653.6169050725,69505.2342954975,70347.5329242153,71113.3916325329,71886.4863830892,72665.118038379,73449.1105089569,74238.1326941528,75031.4224386508,75821.9535996373,76673.360284843,8449.69110841138,9413.28646417726,10383.873764507,11317.53427566,12274.7178701966,13026.631376736,13963.2868925218,14964.8907286468,15798.6357719237,16353.0952705787,17344.2055683041,17797.764745362,18803.0267431196,19745.3286272949,20628.8066370331,21406.464775338,21462.0716339273,22390.4274892429,23339.1784323072,24320.4743023688,25024.1707117388,25405.4141264252,25835.4936435119,26054.5545186659,26606.904871446,27135.5821982399,28054.2739365075,29035.8994163681,29835.1619744884,30887.3862032448,31817.4242153441,32779.2190933447,33779.6135272311,34761.5455187833,35739.4943931435,36722.522214485,37722.0882882682,38714.7261129125,39408.615926938,39931.0495994236,40569.4316695609,41548.2165443287,42480.8702912908,43410.136169439,44317.7269755855,45283.1466973785,45997.2131794622,46706.9958398834,47022.1260002885,47807.829199121,48809.5941819077,49795.5285911286,50773.1948845252,51688.6552936914,52487.6070171463,54135.6625120272,54595.3680536434,55069.7332587104,55550.2325691916,56044.4713403983,56497.8664437539,57015.0200073069,57433.1022937698,57938.0841226652,58441.4580795271,58906.7979017761,59428.595503512,59965.1187306122,60541.9660647425,61103.9053331199,61676.2715608459,62259.1532179362,62856.3918712218,63462.8467248397,64083.870015592,64715.9738025179,65375.9613493405,66050.6768209231,66700.6502419168,67332.2613900522,67995.7545874398,39873.6216786993,39991.9205716519,39845.5712179325,40305.4578447428,40727.3035701096,41156.8584437905,41606.8440956264,42088.847214983,42562.0118675207,43081.6487571248,43626.4909720189,44185.000990684,44740.7089552978,45369.7939671399,45309.6917723862,45619.6124382085,46025.2252429847,46076.2945114604,46382.6776336691,46791.0420844944,47104.5715106704,47727.7559944326,48519.109939935,49332.4461067321,49996.7674721281,50538.6235409427,51317.507880424,52244.4582364096,53120.8581991981,54018.2545822089,5103.17339362821,6046.77483780727,6987.35702818928,7809.66101964121,8696.72809997218,9649.38844837622,10519.7114266594,11366.7956060394,12126.0847482758,13089.2315748376,14085.3988389166,15079.3568989939,16067.6376609739,17061.7015895713,18017.5725709203,18964.1117421138,19859.1678101029,20640.9980425936,21488.0463037065,22474.8886362069,23450.5146302702,24449.5896785439,25324.7714191421,26106.565406315,27080.8988885293,27209.5181578613,27623.3950257316,27931.0480663893,27859.4847559345,27837.2824173877,28073.5351835357,28207.1387187292,28233.4809200756,28312.603317662,28509.0440554609,28720.7020354224,28911.7607514451,29195.7244108223,29676.7836511472,30488.2299840984,31189.9104689864,31513.0591405819,31459.4092324241,31617.8993009911
"3",1979.39274117678,993.271863757455,0,995.190063112446,1991.45573644584,2990.83104125095,3986.4405658216,4976.97367467085,5950.38065397595,6928.74033568782,7862.12097269706,8791.1756996642,9776.51680825456,10738.6778104554,11708.8643435019,12659.0233192581,13605.4570899313,14523.7402992415,15533.3723162559,16527.4251905129,17503.8739665525,18506.51126495,19350.0065188289,20281.5638228626,21247.1183860461,22235.7915561825,22596.9370986711,23167.3040426366,23456.5704238183,23729.2562087402,24119.8297735945,24588.6587095788,25449.9828951343,26122.9116003226,26925.4548155557,27866.3641540687,28863.2206198501,29618.6835181037,30537.1879274815,31507.6155513763,2214.2979504413,2100.16920035855,2158.92981069903,2641.18206507868,3351.74573266416,4280.03898551119,5258.93563316841,6128.40177171125,7113.31684876827,7990.24925751178,8284.05130643142,8960.19789982955,9263.44646911451,9971.8113980124,10885.574921205,11873.6615207722,12603.0603049879,12633.1635585706,12763.0205978302,13066.2538910983,13540.4559015518,14315.2759019498,15203.3371217048,16095.20183551,16940.5403270232,17670.3931779304,18471.9269209659,19416.597874062,20285.3526783844,21144.2702862701,22035.706902572,8407.40401659428,9360.46324295367,10270.6309423671,11045.5121387229,11833.427742431,12482.7107865252,13053.1112671881,13686.3417234544,14578.0689162676,15556.7055598128,16416.6511655351,17222.7628469859,18071.7528063687,19038.4039024777,19998.6034639426,20998.0192551631,21986.9710924264,22891.0750123348,23853.1989663694,24501.8648981238,25219.9205450604,26208.9080241239,27043.8264153149,28016.2496434084,29004.2096419026,29987.8341025522,30965.6327010267,31943.460969527,32925.2033167018,33914.3204846923,34914.5017194933,35912.3238570239,36904.9213581306,37904.9856661322,38902.6251533859,39889.6935688188,40882.6608059428,9645.02722011815,10640.690603683,11637.6481587263,12574.1136297623,13495.7010198091,14417.228387408,15371.0662448555,16344.7289147745,17306.8009691726,18282.6371127121,19268.4680475608,20256.6558860785,21169.0914100416,22106.6066845304,23101.7849738338,24096.093432498,25094.2722084041,26092.21706064,27090.0022966118,28078.408840757,29069.3707707005,30058.6336179067,31017.6595885099,32020.0887595204,33014.5074575868,34006.8258730268,35003.7317053422,35868.3963473398,36826.4520676861,37817.4504996569,38807.5754359578,39806.7898989696,40793.1006470692,41785.1466849465,42777.4596152467,43769.3720321345,44762.7511914614,45753.0894439541,46742.9381256989,47737.8375832199,48734.2716255867,49727.8899014355,50726.0708060226,51725.7380990027,52725.2584613671,53723.735049046,54645.8375169078,55366.8688449807,56222.2189034869,57068.6898937153,57882.2958963272,58696.6560237496,59494.7002145171,60258.1378956113,61044.7159418543,61837.4603795854,62659.6558886066,63540.9864133697,64409.4839958343,65281.7455559758,66157.622214381,67036.972271185,67904.6628164731,68775.7424351971,69646.8887561501,70498.4767676031,71340.6883501669,72106.3690729148,72879.21215891,73657.5228264491,74441.1295787095,75229.7054966559,76022.4917713907,76812.4567258881,77663.3409082607,9418.20714122787,10386.7962400848,11359.175634138,12289.5513028492,13241.4448999683,13982.9111130347,14913.091125383,15910.0517495623,16744.0851982145,17309.205088442,18296.7718349862,18760.8902836511,19767.7135882187,20707.7881175911,21587.2101633581,22367.7121713829,22434.0585972451,23360.9975014916,24307.1852755308,25286.3004297649,25983.8147096349,26355.8857274714,26776.3729746296,26983.2320560801,27524.5821532942,28041.987843213,28956.3373883318,29932.6432541241,30728.3188294759,31780.0645321022,32713.4019314241,33678.1946043322,34678.4616603094,35660.3930654568,36640.4069913221,37624.2440377977,38623.7118821858,39615.1139723913,40301.2336674736,40814.907453529,41444.8780243122,42425.4603640632,43361.8963388433,44295.3395447795,45205.7845992781,46172.801874801,46893.4401518682,47608.4008173799,47931.746638315,48721.3089898309,49723.0486605099,50710.1708036822,51689.3129549817,52607.7153706768,53410.8791170619,55068.1431520795,55533.2587580981,56012.7024859955,56497.9847943861,56996.6967780686,57454.4086482141,57975.4400072074,58397.3841531708,58905.7924756591,59412.3548147875,59880.720367484,60405.2045364729,60944.169790813,61523.178619187,62087.1087738864,62661.2567027897,63245.7196338516,63844.3431741274,64452.0026689008,65074.0534001558,65707.0207980519,66367.7046028421,67042.97231666,67693.3818622829,68325.3036619459,68988.9712661464,40853.643969209,40975.3333320642,40832.025250829,41294.1730676872,41717.9005855227,42148.8048366785,42599.6576026151,43082.0724093147,43555.2250637741,44074.4570887625,44618.5449765498,45175.9861119261,45730.2682711093,46357.6653817621,46295.4925297155,46602.8195312402,47005.4523992646,47052.9141920999,47355.4090547727,47759.7147412949,48068.6978647292,48687.8496956294,49475.8975797773,50286.0414536173,50946.1459938719,51483.0506695358,52258.2268022049,53182.8179526203,54057.6596384553,54957.9534654968,5874.54304346302,6831.3165854992,7765.31597241114,8626.99258149835,9530.55520532688,10490.2122345738,11379.7533623406,12244.5237436825,13015.5835111817,13968.7748790861,14962.8306074212,15953.2062475529,16936.7547625626,17927.66739797,18875.0902206556,19812.7089838545,20695.7858040228,21460.7896955678,22293.9389774332,23275.2314994176,24245.4753667507,25243.3517789926,26114.778313534,26881.258668533,27849.0933425851,27905.0243280628,28342.5227631822,28672.7576055731,28623.0135637292,28622.6647916184,28879.2201322557,29032.3271860297,29077.4566736087,29174.2514490169,29386.9555387204,29613.7089159095,29818.8290123546,30115.4837094303,30607.1106081721,31424.9304885098,32133.7750584949,32465.3349358288,32420.1666770527,32585.9362961484
"4",2923.85762728455,1971.73777742693,995.190063112446,0,998.373051045103,1996.47796328383,2991.30176299748,3982.64520148598,4958.88249099275,5939.7555885701,6880.31880989163,7810.74785650998,8790.6168261203,9749.30011037328,10718.2722536422,11669.84271296,12614.751049813,13531.0025481407,14541.1043736921,15535.6426321671,16511.4648425078,17513.8104751158,18356.1488875484,19286.9743533591,20252.2209623281,21241.2212100445,21604.5401537017,22178.2078122692,22472.866745053,22752.6777800792,23151.5054442383,23629.2530589603,24496.5693138027,25177.7697503654,25988.1353540527,26929.5003458535,27926.0986235353,28687.2365323674,29608.9621656344,30582.1836404574,3193.86022815809,3072.13873912665,2978.3195808294,3222.81320472144,3719.52003915586,4536.60163471516,5456.23111934575,6230.13866736755,7179.76315332314,7996.63026299145,8164.38082471021,8783.67389620946,8976.09938452918,9614.01172913209,10486.5476659528,11459.687772958,12138.7343891859,12100.3129843215,12164.8942823061,12413.1477289128,12840.3715448469,13582.1867948184,14448.0998213,15320.5623920599,16145.1006680177,16851.7031615775,17635.2519047248,18570.2832574343,19425.7458294018,20272.0736545396,21154.6224846259,8354.01410331082,9271.9443457109,10195.3307873671,11027.1509541789,11860.5628633965,12571.4196391567,13203.3165986257,13891.2950115178,14810.545754501,15789.3506682761,16673.7027468132,17448.5186707687,18274.8631778505,19224.34620993,20169.6415361583,21166.0593215499,22150.7340498632,23034.7458419281,23987.659885303,24606.9719804138,25297.8606466755,26280.9265789162,27102.9917071654,28066.4475221712,29048.0965819857,30035.1512410164,31005.8802558368,31990.0451251216,32977.1478463899,33969.9265400975,34969.4123108019,35966.5296811896,36961.2968748905,37961.3349602111,38956.7599466099,39940.8388560267,40935.8462176968,10480.2954742836,11471.0179598189,12462.4600273457,13409.2475048707,14339.2108327714,15264.1515198928,16224.4541381236,17204.4492230661,18169.3916366123,19150.949868571,20140.5834806911,21130.7979143966,22052.2960918072,22996.2120503461,23992.4332617435,24987.3058014811,25986.3848874482,26985.2677453037,27984.0244624984,28974.2808505758,29963.2570986872,30952.6841904645,31915.0758438798,32916.7972944265,33909.7449351176,34900.2943155501,35897.109483747,36767.6795777226,37728.0346788341,38720.4332258553,39712.0083968682,40712.5100108433,41699.1242759625,42692.3560411315,43685.8041327355,44678.8502277169,45672.609440944,46661.7725567176,47652.8504578153,48647.95263877,49644.0796123715,50638.6960584239,51637.005224235,52636.8528060335,53636.5722460462,54635.2434168143,55556.1988334733,56282.1770729296,57141.1037933714,57991.0805171673,58808.3700752365,59626.2696143761,60427.8217755111,61194.8907798028,61984.8043082876,62780.7078067887,63605.667409532,64489.2238169857,65360.0075435288,66234.4410685478,67112.3817282309,67993.6936694127,68863.3426657791,69736.2908350779,70609.2410103369,71462.6807213215,72306.7120911189,73074.4827389433,73849.290551945,74629.4539876079,75414.80683494,76205.0277725684,76999.3647204608,77790.8124488868,78642.8877326372,10412.3664269829,11379.7943743371,12351.6165164426,13283.0392845306,14236.0136101433,14978.0920759155,15907.9295999916,16904.3681407059,17738.4162245868,18304.372451667,19291.7748478271,19755.9074305903,20762.604153612,21702.8590276442,22582.4002244557,23362.848631403,23427.7123614815,24354.9979017259,25301.6789194129,26281.0994919986,26978.9985643053,27350.6576378879,27769.7974795799,27973.9595032174,28512.1420594726,29025.7347633076,29938.4440503006,30912.6533860158,31706.8520718671,32758.3435932658,33692.9612314593,34658.890153554,35659.0648919011,36640.9564352918,37621.7364160925,38605.8508360245,39605.2484233439,40596.1409641989,41279.1124720833,41789.0250045001,42415.1808451847,43396.5467318945,44334.658919677,45269.9206447131,46181.5761891646,47149.2496480059,47872.6091807691,48589.6192202018,48916.0477763675,49706.9606847737,50708.676679908,51696.1932655261,52675.8222020585,53595.1819704647,54399.6545945642,56059.4658987822,56525.8467688543,57006.2910158278,57492.3247474395,57991.5454436143,58449.5407989579,58970.6227772752,59392.38956364,59900.4130324591,60406.3849417271,60873.9371852945,61397.4441023867,61935.2603232633,62512.9901825586,63075.4627893622,63648.0091978288,64230.736152194,64827.5057151514,65433.1939895975,66053.1762968302,66683.9805475169,67342.4596658194,68015.4631186948,68663.4430227114,69292.7845599457,69953.8722577783,41763.8743418684,41894.1826400344,41759.5133740193,42228.9829647403,42659.9463657949,43097.4397106823,43554.3333642532,44042.226186753,44520.4388103527,45044.151347171,45592.2207089711,46153.194988403,46710.7435881984,47340.9667884552,47281.3972146957,47591.1622626064,47995.8659887602,48045.1302569167,48348.9608559357,48754.1685071987,49063.7077627238,49683.0353419016,50471.0427588979,51281.0112617276,51940.7056618305,52476.9041046722,53251.4106569443,54175.5176126411,55050.0155280787,55950.9229492855,6549.55729648118,7508.99619659506,8427.46827352573,9327.30546855845,10245.4198986887,11209.5130440253,12119.7198653951,13004.6971299634,13789.5447552856,14727.8332232386,15717.4482461661,16701.6167837619,17677.5908715482,18663.1250827401,19598.3729313103,20523.3568870434,21390.0620136894,22132.8628680834,22947.7055083542,23921.1261726648,24883.7915339088,25879.3378577136,26745.4032851529,27492.347435692,28451.4795087377,28420.1832784733,28885.2594743202,29242.3148858288,29219.1344686316,29245.7671227424,29527.6581185634,29705.6236000083,29775.2477893883,29895.5756786638,30130.418695608,30378.2743842178,30603.6533898065,30919.1738327875,31427.0071318036,32254.7852546713,32975.2356194363,33321.0957824277,33291.2004354105,33470.9096569919
