jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
-1.728437816,-0.948346303,1.225508087,0.573306541,0.645653324,-0.868946857,-1.625976947,-1.893422538,-0.328139971,-0.695581025,-0.413582369,-0.015198237
-1.765169766,-1.098477733,1.498880644,0.520714583,0.086240154,-1.044935201,-1.625187633,-1.844220476,-0.922473323,-0.81292837,-0.597688872,0.027840499
-1.798225607,-1.285137141,1.394407417,0.325543177,0.011780416,-1.199917316,-1.777912707,-1.631266997,-0.312657322,-0.30924572,-0.451964399,0.012009972
-1.848404684,-1.39938309,0.511075963,-0.2062542,-0.232756201,-1.361908001,-1.849719522,-1.852072596,-0.604810465,-0.473561235,-0.23275524,-0.505798712
-1.866713499,-1.362648378,-0.413668558,-0.586210778,-0.372896731,-1.377060711,-1.799283715,-1.9040797,-0.858729362,-0.831016207,-0.647937667,-0.698074618
-1.876979615,-1.220339393,-0.174295084,-0.498341194,-0.120493415,-1.302467161,-1.826732985,-1.928897132,-0.905020749,-0.714395581,-0.732707578,-0.53967454
-1.956959438,-0.989798043,-0.28652146,-0.60877338,-0.421625934,-1.464181021,-1.889954433,-1.899947007,-1.07320212,-0.299514153,-0.840210955,-0.220966229
-1.969952788,-0.817608885,-0.184798225,-0.638629618,-0.943615571,-1.666941367,-1.931411225,-1.884643596,-1.332574769,-0.352454942,-1.043927659,-0.385324823
-1.838050688,-0.618135697,0.261224038,-0.357648506,-0.902423783,-1.572229448,-1.82831109,-1.738349043,-1.16898276,-0.047212327,-0.602226486,-0.204169578
-1.819309557,-0.688338227,0.380075283,-0.299219213,-0.702583776,-1.436086774,-1.777106531,-1.708210014,-1.41294149,-0.160080657,-0.585700037,-0.118230995
-1.738512223,-0.507254421,0.58070906,0.160390863,-0.304004931,-1.187207898,-1.649782873,-1.574949559,-0.993861055,0.130853772,-0.036732115,0.741229322
-1.740593217,-0.579735318,0.42194289,0.047044379,-0.615494293,-1.400913131,-1.786455801,-1.641000279,-0.973225358,0.375908724,0.178033803,0.919819415
-1.765923747,-0.634517645,0.680554543,0.051425499,-0.048333539,-1.214897725,-1.751948815,-1.642003226,-0.946458142,0.326948501,0.134199774,0.404804766
-1.72472596,-0.339071127,1.076654403,0.057011113,-0.243237787,-1.276438864,-1.744614844,-1.615656941,-1.092747582,-0.077457649,0.194381729,0.202281817
-1.568262153,-0.079187058,1.321218446,0.343216389,-0.499863888,-1.308490804,-1.820883194,-1.623362922,-1.121237377,0.207959568,0.14353275,-0.233392016
-1.564595135,-0.117833514,1.596877132,0.138144648,-0.688735823,-1.397735619,-1.874153863,-1.630664029,-1.103183857,0.482405248,0.087815799,-0.606008879
-1.507156489,0.244119307,1.635521068,0.18063635,-0.921906014,-1.493013686,-1.931830755,-1.614959009,-1.151168491,0.482129472,0.144648263,-0.623160296
-1.510586861,-0.072509472,0.93014394,-0.054067974,-0.851545578,-1.480999906,-1.943838735,-1.71974466,-1.25539767,0.470505955,0.242902079,-0.117341955
-1.491317112,-0.222082195,1.25935977,-0.020380633,-0.513249338,-1.330169705,-1.807046371,-1.651116515,-1.432014375,0.220348298,0.151037544,-0.077796387
-1.48472246,-0.429206169,1.263037782,0.327560915,0.149902689,-0.901680351,-1.619966215,-1.50312439,-1.48562418,-0.001804009,0.138244009,0.011270517
-1.452007556,-0.534660075,1.406433907,0.517259446,0.774206453,-0.545889589,-1.508738632,-1.37174694,-1.38774648,-0.072462721,0.314806506,-0.061164379
-1.596335836,-0.587833425,1.664232474,0.930414319,0.689633822,-0.460871558,-1.547237968,-1.405635619,-1.263883768,0.556149402,0.394886773,0.325534115
-1.750382659,-0.802882307,1.956922438,1.362356572,1.029344857,-0.518689262,-1.474524436,-1.381493646,-0.917193727,0.571989001,0.342139073,0.166947106
-1.653236568,-0.49240519,1.93509622,1.09140405,0.337317238,-1.004544861,-1.662927151,-1.503862299,-0.748309634,0.078838563,0.344706471,0.002034793
-1.714634305,-0.035355361,1.638902062,0.753993361,-0.117555803,-1.258281469,-1.756487714,-1.555539697,-0.536737252,-0.710273964,0.307243202,0.001294683
-1.700579645,-0.06516715,1.521646625,0.725260294,-0.054778416,-1.18214606,-1.682521729,-1.580318664,-0.607703081,-0.792636646,0.050991742,0.441608275
-1.610964027,-0.388714187,1.313366717,0.774948764,-0.037753745,-1.128854951,-1.684435679,-1.510784693,-0.956188261,-0.780684831,-0.284239223,1.21392058
-1.707095917,-0.646366343,1.296172041,0.809351218,-0.371751331,-1.223760028,-1.832422127,-1.651548685,-1.179472872,-0.718732843,-0.251580247,0.990131347
-1.682288648,-0.497754353,0.927884096,0.352879978,-0.753177748,-1.308719899,-1.823214963,-1.567037107,-1.091897533,-0.394997463,-0.155616709,0.494251483
-1.716743248,-0.599790257,0.985147765,0.458972769,-0.689074595,-1.328120219,-1.838729272,-1.636420799,-0.989289558,-0.346270325,-0.267445814,0.391764565
-1.70963733,-0.63542648,1.270081832,0.38494933,-0.361480845,-1.25653455,-1.816140432,-1.635105829,-0.829944965,-0.207814836,-0.160304945,0.482184741
-1.765514888,0.021804178,2.06914743,0.687812153,-1.000392976,-1.2494744,-1.930175275,-1.490691803,-0.883862324,-0.062202726,0.322385451,0.904345625
